Id,WnvPresent
350,0.00000000183382743824772
351,0.00000000183382743824772
352,0.00000000183382743824772
353,0.000663574553999226
354,0.000292581836506955
355,0.000821024251753196
356,0.00000000238861810167577
357,0.00000000238861810167577
358,0.00000000238861810167577
359,0.00000000238861810167577
360,0.00000000238861810167577
361,0.000804701293439803
362,0.000354835144434414
363,0.000995603487188362
364,0.00000000289703025071437
365,0.00000000289703025071437
366,0.00000000289703025071437
367,0.00000000289703025071437
368,0.00000000289703025071437
369,0.00107525645006496
370,0.000474208933222879
371,0.00133025796956441
372,0.00000000387211277729696
373,0.00000000387211277729696
374,0.00000000387211277729696
375,0.00000000387211277729696
376,0.00000000387211277729696
377,0.00101975907928614
378,0.000449719550959434
379,0.00126161579004776
380,0.0000000036720568375809
381,0.0000000036720568375809
382,0.0000000036720568375809
383,0.0000000036720568375809
384,0.0000000036720568375809
385,0.000801790037137441
386,0.000353550842459488
387,0.000992002268716371
388,0.00000000288654093580771
389,0.00000000288654093580771
390,0.00000000288654093580771
391,0.00000000288654093580771
392,0.00000000288654093580771
393,0.000420400353832143
394,0.000185336787602011
395,0.000520180910523568
396,0.0000000015129145588424
397,0.0000000015129145588424
398,0.0000000015129145588424
399,0.0000000015129145588424
400,0.0000000015129145588424
401,0.000803234522378635
402,0.000354188077224439
403,0.000993789094816306
404,0.00000000289174543749271
405,0.00000000289174543749271
406,0.00000000289174543749271
407,0.00000000289174543749271
408,0.00000000289174543749271
409,0.000479790294975286
410,0.000211526335359508
411,0.000593658475186425
412,0.00000000172674653209382
413,0.00000000172674653209382
414,0.00000000172674653209382
415,0.00000000172674653209382
416,0.00000000172674653209382
417,0.000428275841501416
418,0.000188809589779794
419,0.000529924626741889
420,0.00000000154126859064354
421,0.00000000154126859064354
422,0.00000000154126859064354
423,0.00000000154126859064354
424,0.00000000154126859064354
425,0.000432377907308934
426,0.000190618462971438
427,0.000534999772960411
428,0.00000000155603739010705
429,0.00000000155603739010705
430,0.00000000155603739010705
431,0.00000000155603739010705
432,0.00000000155603739010705
433,0.000402009397001995
434,0.000177227167065761
435,0.000497427096475409
436,0.00000000144670353872373
437,0.00000000144670353872373
438,0.00000000144670353872373
439,0.00000000144670353872373
440,0.00000000144670353872373
441,0.000537293116196879
442,0.000236885366389288
443,0.000664799310045297
444,0.00000000193380819214475
445,0.00000000193380819214475
446,0.00000000193380819214475
447,0.00000000193380819214475
448,0.00000000193380819214475
449,0.000432627144701422
450,0.000190728368554647
451,0.000535308133421322
452,0.00000000155693473141382
453,0.00000000155693473141382
454,0.00000000155693473141382
455,0.00000000155693473141382
456,0.00000000155693473141382
457,0.000590235690702212
458,0.000260234748454907
459,0.000730296621327087
460,0.00000000212446994727824
461,0.00000000212446994727824
462,0.00000000212446994727824
463,0.00000000212446994727824
464,0.00000000212446994727824
465,0.000455497572561134
466,0.000200813613770972
467,0.000563603634713879
468,0.00000000163927813144316
469,0.00000000163927813144316
470,0.00000000163927813144316
471,0.00000000163927813144316
472,0.00000000163927813144316
473,0.000793621389070977
474,0.00034994726217688
475,0.00098189764011657
476,0.00000000285710945918183
477,0.00000000285710945918183
478,0.00000000285710945918183
479,0.00000000285710945918183
480,0.00000000285710945918183
481,0.00097058209486777
482,0.000428020443130915
483,0.00120078949803473
484,0.00000000349480308855418
485,0.00000000349480308855418
486,0.00000000349480308855418
487,0.00000000349480308855418
488,0.00000000349480308855418
489,0.000427389374220927
490,0.000188418688585221
491,0.000528827872909414
492,0.00000000153807702990976
493,0.00000000153807702990976
494,0.00000000153807702990976
495,0.00000000153807702990976
496,0.00000000153807702990976
497,0.000491520061496908
498,0.000216699088459255
499,0.000608170362336902
500,0.00000000176898226330155
501,0.00000000176898226330155
502,0.00000000176898226330155
503,0.00000000176898226330155
504,0.00000000176898226330155
505,0.000485692691165018
506,0.000214129246389537
507,0.000600960839285721
508,0.00000000174799934774654
509,0.00000000174799934774654
510,0.00000000174799934774654
511,0.00000000174799934774654
512,0.00000000174799934774654
513,0.000896207975488537
514,0.000395205489359029
515,0.00110879454025731
516,0.00000000322676182075878
517,0.00000000322676182075878
518,0.00000000322676182075878
519,0.00000000322676182075878
520,0.00000000322676182075878
521,0.000426575590388811
522,0.000188059838601074
523,0.000527821043986735
524,0.00000000153514715741057
525,0.00000000153514715741057
526,0.00000000153514715741057
527,0.00000000153514715741057
528,0.00000000153514715741057
529,0.000843298291009744
530,0.000371862622020625
531,0.00104334742876188
532,0.00000000303610178509803
533,0.00000000303610178509803
534,0.00000000303610178509803
535,0.00000000303610178509803
536,0.00000000303610178509803
537,0.000898503744502836
538,0.000396218375513996
539,0.00111163427522841
540,0.00000000323503508097848
541,0.00000000323503508097848
542,0.00000000323503508097848
543,0.00000000323503508097848
544,0.00000000323503508097848
545,0.000453188623877403
546,0.000199795417625035
547,0.000560746996355517
548,0.00000000163096474975558
549,0.00000000163096474975558
550,0.00000000163096474975558
551,0.00000000163096474975558
552,0.00000000163096474975558
553,0.000652858379094067
554,0.000287855158428923
555,0.000807767450972249
556,0.00000000235001871419273
557,0.00000000235001871419273
558,0.00000000235001871419273
559,0.00000000235001871419273
560,0.00000000235001871419273
561,0.000752283158983933
562,0.000331711502284599
563,0.000930761593066563
564,0.00000000270817601692414
565,0.00000000270817601692414
566,0.00000000270817601692414
567,0.00000000270817601692414
568,0.00000000270817601692414
569,0.000421950177012181
570,0.000186020200553195
571,0.000522098386694043
572,0.00000000151849433491325
573,0.00000000151849433491325
574,0.00000000151849433491325
575,0.00000000151849433491325
576,0.00000000151849433491325
577,0.000490357821304971
578,0.000216186544830711
579,0.00060673246021366
580,0.00000000176479730503772
581,0.00000000176479730503772
582,0.00000000176479730503772
583,0.00000000176479730503772
584,0.00000000176479730503772
585,0.000541107370316763
586,0.000238567529183835
587,0.000669518126723996
588,0.00000000194754376592251
589,0.00000000194754376592251
590,0.00000000194754376592251
591,0.00000000194754376592251
592,0.00000000194754376592251
593,0.00043949365873499
594,0.000193756289950874
595,0.000543803479298623
596,0.00000000158165674634894
597,0.00000000158165674634894
598,0.00000000158165674634894
599,0.00000000158165674634894
600,0.00000000158165674634894
601,0.000478675000734365
602,0.000211034501163386
603,0.000592278646057019
604,0.0000000017227307094146
605,0.0000000017227307094146
606,0.0000000017227307094146
607,0.0000000017227307094146
608,0.0000000017227307094146
609,0.00049545397092999
610,0.000218433932923664
611,0.000613037316621421
612,0.0000000017831474340174
613,0.0000000017831474340174
614,0.0000000017831474340174
615,0.0000000017831474340174
616,0.0000000017831474340174
617,0.000601611487972432
618,0.000265252022296917
619,0.000744369846199359
620,0.00000000216544016981343
621,0.00000000216544016981343
622,0.00000000216544016981343
623,0.00000000216544016981343
624,0.00000000216544016981343
625,0.000547156119334405
626,0.000241235163896152
627,0.000677001338384502
628,0.00000000196932623129516
629,0.00000000196932623129516
630,0.00000000196932623129516
631,0.00000000196932623129516
632,0.00000000196932623129516
633,0.000632399655399713
634,0.000278831405540509
635,0.000782458118659485
636,0.000000002276329214334
637,0.000000002276329214334
638,0.000000002276329214334
639,0.000000002276329214334
640,0.000000002276329214334
641,0.00053496878328654
642,0.000235860292339585
643,0.000661923749963057
644,0.00000000192543804975634
645,0.00000000192543804975634
646,0.00000000192543804975634
647,0.00000000192543804975634
648,0.00000000192543804975634
649,0.000625864042017008
650,0.000275948778530961
651,0.000774372908964465
652,0.00000000225278947256395
653,0.00000000225278947256395
654,0.00000000225278947256395
655,0.00000000225278947256395
656,0.00000000225278947256395
657,0.000637290284437368
658,0.00028098850215113
659,0.000788508301208323
660,0.0000000022939443109085
661,0.0000000022939443109085
662,0.0000000022939443109085
663,0.0000000022939443109085
664,0.0000000022939443109085
665,0.000369907369917481
666,0.000163071954390408
667,0.00045770908075377
668,0.00000000133113583780394
669,0.00000000133113583780394
670,0.00000000133113583780394
671,0.00000000133113583780394
672,0.00000000133113583780394
673,0.00043871253176448
674,0.000193411835820747
675,0.000542837059632464
676,0.00000000157884438040852
677,0.00000000157884438040852
678,0.00000000157884438040852
679,0.00000000157884438040852
680,0.00000000157884438040852
681,0.000293373430805024
682,0.000129326784559251
683,0.000363015539970805
684,0.00000000105564263562125
685,0.00000000105564263562125
686,0.00000000105564263562125
687,0.00000000105564263562125
688,0.00000000105564263562125
689,0.000376871617364499
690,0.000166142757904522
691,0.0004663256001999
692,0.00000000135620658565647
693,0.00000000135620658565647
694,0.00000000135620658565647
695,0.00000000135620658565647
696,0.00000000135620658565647
697,0.000327747809947209
698,0.000144482699976505
699,0.000405546530751911
700,0.00000000117937216680878
701,0.00000000117937216680878
702,0.00000000117937216680878
703,0.00000000117937216680878
704,0.00000000117937216680878
705,0.000292084319221209
706,0.000128758417162384
707,0.000361420524771836
708,0.00000000105100268325312
709,0.00000000105100268325312
710,0.00000000105100268325312
711,0.00000000105100268325312
712,0.00000000105100268325312
713,0.000423981745722985
714,0.000186916046716516
715,0.000524611887156
716,0.00000000152580854936009
717,0.00000000152580854936009
718,0.00000000152580854936009
719,0.00000000152580854936009
720,0.00000000152580854936009
721,0.000373384519981724
722,0.00016460516007994
723,0.00046201119037602
724,0.00000000134365326327883
725,0.00000000134365326327883
726,0.00000000134365326327883
727,0.00000000134365326327883
728,0.00000000134365326327883
729,0.000436119362722253
730,0.000192268326334521
731,0.000539628757189202
732,0.00000000156950797807156
733,0.00000000156950797807156
734,0.00000000156950797807156
735,0.00000000156950797807156
736,0.00000000156950797807156
737,0.000372111663674953
738,0.000164043909371256
739,0.000460436347646265
740,0.00000000133907108569098
741,0.00000000133907108569098
742,0.00000000133907108569098
743,0.00000000133907108569098
744,0.00000000133907108569098
745,0.000525416017769682
746,0.000231647373041741
747,0.000650105465009099
748,0.00000000189103804747671
749,0.00000000189103804747671
750,0.00000000189103804747671
751,0.00000000189103804747671
752,0.00000000189103804747671
753,0.000658408010751731
754,0.000290302976489914
755,0.000814632815917644
756,0.00000000237000824190905
757,0.00000000237000824190905
758,0.00000000237000824190905
759,0.00000000237000824190905
760,0.00000000237000824190905
761,0.00048309919910158
762,0.000212985534348432
763,0.000597752208782538
764,0.00000000173866090460917
765,0.00000000173866090460917
766,0.00000000173866090460917
767,0.00000000173866090460917
768,0.00000000173866090460917
769,0.000522008528646272
770,0.000230144627833408
771,0.000645889847940775
772,0.00000000187876766216809
773,0.00000000187876766216809
774,0.00000000187876766216809
775,0.00000000187876766216809
776,0.00000000187876766216809
777,0.000401150162796924
778,0.000176848285836953
779,0.000496364022657569
780,0.00000000144361018810744
781,0.00000000144361018810744
782,0.00000000144361018810744
783,0.00000000144361018810744
784,0.00000000144361018810744
785,0.000436571869770233
786,0.000192467868082054
787,0.000540188605074901
788,0.00000000157113717337033
789,0.00000000157113717337033
790,0.00000000157113717337033
791,0.00000000157113717337033
792,0.00000000157113717337033
793,0.000295602452678328
794,0.000130309558951043
795,0.000365773501997756
796,0.00000000106366567400414
797,0.00000000106366567400414
798,0.00000000106366567400414
799,0.00000000106366567400414
800,0.00000000106366567400414
801,0.000295769936681074
802,0.00013038340264524
803,0.000365980729330233
804,0.00000000106426850963345
805,0.00000000106426850963345
806,0.00000000106426850963345
807,0.00000000106426850963345
808,0.00000000106426850963345
809,0.000389396509599596
810,0.000171665522951789
811,0.000481821959125104
812,0.00000000140129610029692
813,0.00000000140129610029692
814,0.00000000140129610029692
815,0.00000000140129610029692
816,0.00000000140129610029692
817,0.000371529211312602
818,0.000163787084260558
819,0.000459715707564983
820,0.0000000013369743091789
821,0.0000000013369743091789
822,0.0000000013369743091789
823,0.0000000013369743091789
824,0.0000000013369743091789
825,0.00038977468182184
826,0.00017183227659453
827,0.000482289849341374
828,0.0000000014026575349292
829,0.0000000014026575349292
830,0.0000000014026575349292
831,0.0000000014026575349292
832,0.0000000014026575349292
833,0.000399792555330717
834,0.000176249646555418
835,0.000494684343585893
836,0.00000000143872264225085
837,0.00000000143872264225085
838,0.00000000143872264225085
839,0.00000000143872264225085
840,0.00000000143872264225085
841,0.000588696713742175
842,0.000259555990485272
843,0.000728392716507801
844,0.00000000211892735432853
845,0.00000000211892735432853
846,0.00000000211892735432853
847,0.00000000211892735432853
848,0.00000000211892735432853
849,0.000503998044646519
850,0.000222201874892881
851,0.000623607842884322
852,0.00000000181391320933758
853,0.00000000181391320933758
854,0.00000000181391320933758
855,0.00000000181391320933758
856,0.00000000181391320933758
857,0.000587516135470529
858,0.000259035303228525
859,0.000726932194244832
860,0.00000000211467553823953
861,0.00000000211467553823953
862,0.00000000211467553823953
863,0.00000000211467553823953
864,0.00000000211467553823953
865,0.000325512999438156
866,0.00014349733794838
867,0.000402781448671687
868,0.00000000117132777580249
869,0.00000000117132777580249
870,0.00000000117132777580249
871,0.00000000117132777580249
872,0.00000000117132777580249
873,0.000313811529644998
874,0.000138338021719592
875,0.000388303428554435
876,0.00000000112920792459486
877,0.00000000112920792459486
878,0.00000000112920792459486
879,0.00000000112920792459486
880,0.00000000112920792459486
881,0.000410841085072063
882,0.000181121540622734
883,0.000508353936555784
884,0.00000000147849902874534
885,0.00000000147849902874534
886,0.00000000147849902874534
887,0.00000000147849902874534
888,0.00000000147849902874534
889,0.000349786426570936
890,0.000154199994008355
891,0.000432814271089897
892,0.00000000125870397301792
893,0.00000000125870397301792
894,0.00000000125870397301792
895,0.00000000125870397301792
896,0.00000000125870397301792
897,0.000685917938752193
898,0.00030243721318256
899,0.000848664662446762
900,0.00000000246910106362642
901,0.00000000246910106362642
902,0.00000000246910106362642
903,0.00000000246910106362642
904,0.00000000246910106362642
905,0.000594492333029966
906,0.00026211212501511
907,0.00073556260704361
908,0.000000002139800243432
909,0.000000002139800243432
910,0.000000002139800243432
911,0.000000002139800243432
912,0.000000002139800243432
913,0.000434076324654292
914,0.000191367410383967
915,0.000537101081154942
916,0.000000001562152292187
917,0.000000001562152292187
918,0.000000001562152292187
919,0.000000001562152292187
920,0.000000001562152292187
921,0.000446223447633591
922,0.000196723942340337
923,0.000552129640072954
924,0.00000000160588682931684
925,0.00000000160588682931684
926,0.00000000160588682931684
927,0.00000000160588682931684
928,0.00000000160588682931684
929,0.00142480282482082
930,0.00062848859113725
931,0.00176255444783719
932,0.0000000051326624581349
933,0.0000000051326624581349
934,0.0000000051326624581349
935,0.0000000051326624581349
936,0.0000000051326624581349
937,0.00142980359667474
938,0.000630696225158885
939,0.00176873856035085
940,0.00000000515070286701428
941,0.00000000515070286701428
942,0.00000000515070286701428
943,0.00000000515070286701428
944,0.00000000515070286701428
945,0.00145803887795047
946,0.000643161166355033
947,0.00180365492600782
948,0.00000000525256573703235
949,0.00000000525256573703235
950,0.00000000525256573703235
951,0.00000000525256573703235
952,0.00000000525256573703235
953,0.000590185894064554
954,0.000260212785882557
955,0.000730235016749917
956,0.00000000212429060547442
957,0.00000000212429060547442
958,0.00000000212429060547442
959,0.00000000212429060547442
960,0.00000000212429060547442
961,0.000389870977836402
962,0.000171874737977272
963,0.00048240899071494
964,0.00000000140300420447205
965,0.00000000140300420447205
966,0.00000000140300420447205
967,0.00000000140300420447205
968,0.00000000140300420447205
969,0.000600578684043823
970,0.00026479650344446
971,0.000743092147072322
972,0.00000000216172046176114
973,0.00000000216172046176114
974,0.00000000216172046176114
975,0.00000000216172046176114
976,0.00000000216172046176114
977,0.000315269871027879
978,0.000138981017974615
979,0.000390107812756313
980,0.00000000113445722179949
981,0.00000000113445722179949
982,0.00000000113445722179949
983,0.00000000113445722179949
984,0.00000000113445722179949
985,0.000341987277948629
986,0.000150761156385885
987,0.000423164643617187
988,0.00000000123062919087988
989,0.00000000123062919087988
990,0.00000000123062919087988
991,0.00000000123062919087988
992,0.00000000123062919087988
993,0.000483917479002546
994,0.000213346389760157
995,0.000598764573151836
996,0.00000000174160729756777
997,0.00000000174160729756777
998,0.00000000174160729756777
999,0.00000000174160729756777
1000,0.00000000174160729756777
1001,0.000651521180878533
1002,0.000287265352558219
1003,0.000806113220686053
1004,0.00000000234520221856988
1005,0.00000000234520221856988
1006,0.00000000234520221856988
1007,0.00000000234520221856988
1008,0.00000000234520221856988
1009,0.000639439048135266
1010,0.000281936255314946
1011,0.000791166525906564
1012,0.00000000230168379521168
1013,0.00000000230168379521168
1014,0.00000000230168379521168
1015,0.00000000230168379521168
1016,0.00000000230168379521168
1017,0.000686515296464366
1018,0.000302700703288798
1019,0.000849403633857937
1020,0.00000000247125285138059
1021,0.00000000247125285138059
1022,0.00000000247125285138059
1023,0.00000000247125285138059
1024,0.00000000247125285138059
1025,0.00064677593731826
1026,0.00028517234723293
1027,0.00080024293394922
1028,0.00000000232811028300975
1029,0.00000000232811028300975
1030,0.00000000232811028300975
1031,0.00000000232811028300975
1032,0.00000000232811028300975
1033,0.00105601299991289
1034,0.000465717183783118
1035,0.00130645682417415
1036,0.000000003802741811327
1037,0.000000003802741811327
1038,0.000000003802741811327
1039,0.000000003802741811327
1040,0.000000003802741811327
1041,0.000638310101141091
1042,0.000281438311452154
1043,0.000789769911630551
1044,0.00000000229761751446366
1045,0.00000000229761751446366
1046,0.00000000229761751446366
1047,0.00000000229761751446366
1048,0.00000000229761751446366
1049,0.000431799039150527
1050,0.000190363201060478
1051,0.000534283587939178
1052,0.00000000155395326511202
1053,0.00000000155395326511202
1054,0.00000000155395326511202
1055,0.00000000155395326511202
1056,0.00000000155395326511202
1057,0.000433753427126923
1058,0.0001912250228522
1059,0.000536701587473073
1060,0.00000000156098974548772
1061,0.00000000156098974548772
1062,0.00000000156098974548772
1063,0.00000000156098974548772
1064,0.00000000156098974548772
1065,0.000473825700006382
1066,0.000208896012610388
1067,0.000586279138812511
1068,0.0000000017052700116736
1069,0.0000000017052700116736
1070,0.0000000017052700116736
1071,0.0000000017052700116736
1072,0.0000000017052700116736
1073,0.000491915732360494
1074,0.000216873577999611
1075,0.000608659878848502
1076,0.00000000177040698483739
1077,0.00000000177040698483739
1078,0.00000000177040698483739
1079,0.00000000177040698483739
1080,0.00000000177040698483739
1081,0.000607507476209848
1082,0.000267852461869321
1083,0.000751663860505399
1084,0.00000000218667508804435
1085,0.00000000218667508804435
1086,0.00000000218667508804435
1087,0.00000000218667508804435
1088,0.00000000218667508804435
1089,0.000620894465632483
1090,0.000273756888945693
1091,0.000768225027415669
1092,0.00000000223489043368107
1093,0.00000000223489043368107
1094,0.00000000223489043368107
1095,0.00000000223489043368107
1096,0.00000000223489043368107
1097,0.000617947571138433
1098,0.00027245713253913
1099,0.00076457940635297
1100,0.00000000222427661929769
1101,0.00000000222427661929769
1102,0.00000000222427661929769
1103,0.00000000222427661929769
1104,0.00000000222427661929769
1105,0.000433553233781702
1106,0.000191136743984928
1107,0.000536453905221826
1108,0.00000000156026897815077
1109,0.00000000156026897815077
1110,0.00000000156026897815077
1111,0.00000000156026897815077
1112,0.00000000156026897815077
1113,0.000391679023216199
1114,0.000172671989961341
1115,0.000484645977506088
1116,0.00000000140951325328577
1117,0.00000000140951325328577
1118,0.00000000140951325328577
1119,0.00000000140951325328577
1120,0.00000000140951325328577
1121,0.000932406735105524
1122,0.000411176572579776
1123,0.00115356997521691
1124,0.0000000033572156768928
1125,0.0000000033572156768928
1126,0.0000000033572156768928
1127,0.0000000033572156768928
1128,0.0000000033572156768928
1129,0.000919678024425996
1130,0.000405560524698984
1131,0.00113782550255022
1132,0.00000000331134260230959
