Id,WnvPresent
157,8.35088667529e-09
158,1.6691389006e-08
159,4.23137006947e-08
160,4.93465676676e-08
161,1.02150605863e-08
162,5.94548889099e-09
163,2.84592006962e-08
164,1.10599667161e-08
165,5.59320041742e-09
166,1.20658493905e-08
167,2.84592006962e-08
168,4.09005377635e-08
169,1.13729047207e-07
170,8.19642469813e-08
171,3.95683786401e-07
172,1.83782737975e-07
173,6.14445712134e-08
174,1.44908330079e-07
175,3.95683786401e-07
176,6.00468478033e-07
177,1.03598756878e-08
178,6.8842979333e-09
179,3.11063750798e-08
180,1.46752899364e-08
181,5.5792859483e-09
182,1.48954885448e-08
183,3.11063750798e-08
184,5.04654056913e-08
185,9.24179515316e-08
186,6.86901170797e-08
187,3.45276358411e-07
188,1.46076857344e-07
189,4.70745957082e-08
190,1.25560808567e-07
191,3.45276358411e-07
192,4.97674702408e-07
193,3.94720365725e-07
194,2.57145511853e-07
195,7.75523257022e-07
196,3.63103284361e-07
197,1.77197179231e-07
198,3.14505278748e-07
199,7.75523257022e-07
200,1.09758113363e-06
201,1.59029041411e-07
202,1.07661307756e-07
203,4.8396059072e-07
204,2.43962519453e-07
205,8.49868315993e-08
206,1.84871096578e-07
207,4.8396059072e-07
208,7.629926087e-07
209,1.37724146851e-06
210,7.45250889566e-07
211,2.85440917569e-06
212,1.06061349203e-06
213,4.23242276715e-07
214,8.38097381586e-07
215,2.85440917569e-06
216,2.84685048701e-06
217,2.75690614812e-07
218,1.61641997862e-07
219,7.53167259662e-07
220,3.62014053212e-07
221,1.17741256458e-07
222,2.53589822393e-07
223,7.53167259662e-07
224,1.13016745006e-06
225,3.20330735778e-07
226,1.69813319729e-07
227,9.59154440222e-07
228,4.03693633403e-07
229,1.19414758687e-07
230,2.86632752464e-07
231,9.59154440222e-07
232,1.28026074493e-06
233,2.4004916922e-06
234,1.37182928658e-06
235,3.70352208652e-06
236,1.31760400409e-06
237,5.57988275531e-07
238,1.05862682371e-06
239,3.70352208652e-06
240,3.39105943179e-06
241,9.45216784522e-08
242,7.13871007521e-08
243,3.00681317151e-07
244,1.44254926846e-07
245,5.37118431338e-08
246,1.26146935243e-07
247,3.00681317151e-07
248,4.74070289052e-07
249,1.24526066996e-08
250,7.79767663475e-09
251,3.43447192598e-08
252,1.60924287348e-08
253,6.94127674821e-09
254,1.69772385283e-08
255,3.43447192598e-08
256,5.31233934191e-08
257,2.90408580906e-07
258,1.55042003766e-07
259,8.84468927643e-07
260,3.77938518578e-07
261,1.10878554193e-07
262,2.67833339584e-07
263,8.84468927643e-07
264,1.20461522363e-06
265,1.05612594759e-07
266,7.81387530828e-08
267,3.74153154934e-07
268,1.71931427051e-07
269,5.74794454205e-08
270,1.39373149126e-07
271,3.74153154934e-07
272,5.65323735192e-07
273,1.28800664696e-07
274,9.13442254859e-08
275,4.26792157939e-07
276,2.05625960922e-07
277,7.01814963018e-08
278,1.59373694248e-07
279,4.26792157939e-07
280,6.60987743226e-07
281,9.51736502296e-08
282,6.43349742162e-08
283,3.62327075667e-07
284,1.46658987149e-07
285,4.48767058444e-08
286,1.22991251915e-07
287,3.62327075667e-07
288,5.17202875317e-07
289,8.69071958429e-08
290,6.11973906798e-08
291,3.30828757529e-07
292,1.31715123048e-07
293,4.11069693069e-08
294,1.15544500546e-07
295,3.30828757529e-07
296,4.66973063454e-07
297,1.34132850543e-07
298,9.82066329139e-08
299,3.88909229215e-07
300,1.63463964917e-07
301,7.8582910617e-08
302,1.50132429367e-07
303,3.88909229215e-07
304,5.0682885148e-07
305,2.7423159212e-07
306,1.73685336113e-07
307,6.49477245599e-07
308,3.54614687594e-07
309,1.29897684023e-07
310,2.56986453675e-07
311,6.49477245599e-07
312,1.01555300029e-06
313,1.28130604333e-07
314,9.41951336899e-08
315,3.66983288363e-07
316,1.93899570442e-07
317,7.34137493559e-08
318,1.57705490414e-07
319,3.66983288363e-07
320,6.02539642116e-07
321,1.88935974792e-06
322,1.09810396066e-06
323,3.21764583333e-06
324,1.17986391256e-06
325,4.90957119426e-07
326,8.98541206989e-07
327,3.21764583333e-06
328,3.1190589517e-06
329,1.47639591002e-06
330,7.56688687352e-07
331,3.47232457202e-06
332,1.21415011456e-06
333,4.45030433377e-07
334,9.68909633609e-07
335,3.47232457202e-06
336,3.17859500639e-06
337,1.02796599076e-07
338,8.02950072672e-08
339,3.46525269951e-07
340,1.73294094521e-07
341,6.04220054884e-08
342,1.42194164304e-07
343,3.46525269951e-07
344,5.56221173702e-07
345,1.06777694483e-07
346,7.65281721205e-08
347,3.81542204887e-07
348,1.70510753964e-07
349,5.53982843798e-08
350,1.38071189647e-07
351,3.81542204887e-07
352,5.64138605782e-07
353,9.85651130166e-08
354,7.7517681339e-08
355,3.32916984733e-07
356,1.65910393455e-07
357,5.78188578899e-08
358,1.37353730921e-07
359,3.32916984733e-07
360,5.35243455769e-07
361,1.12760882095e-08
362,7.38516826402e-09
363,3.29459477047e-08
364,1.57713069889e-08
365,6.22218932338e-09
366,1.61655188319e-08
367,3.29459477047e-08
368,5.31363806881e-08
369,1.0830943119e-08
370,6.59731731846e-09
371,2.99599403687e-08
372,1.25713605408e-08
373,6.0448725101e-09
374,1.37186566026e-08
375,2.99599403687e-08
376,4.45233012345e-08
377,9.49591518629e-09
378,6.08019767775e-09
379,2.69614093177e-08
380,1.17783401205e-08
381,5.27836848868e-09
382,1.27890785748e-08
383,2.69614093177e-08
384,4.29746117455e-08
385,9.74836058164e-09
386,6.51524904661e-09
387,2.96999933559e-08
388,1.37752766604e-08
389,5.14988798606e-09
390,1.39185575348e-08
391,2.96999933559e-08
392,4.80645661816e-08
393,3.15303744415e-07
394,1.94099211216e-07
395,7.80866121901e-07
396,4.06382678707e-07
397,1.41816446691e-07
398,2.7856368002e-07
399,7.80866121901e-07
400,1.19112101456e-06
401,1.29478626573e-07
402,9.39646988518e-08
403,3.77800598211e-07
404,1.62304877233e-07
405,7.47963644867e-08
406,1.47799867627e-07
407,3.77800598211e-07
408,5.04417906377e-07
409,2.53629931513e-07
410,1.61757682807e-07
411,6.0866468456e-07
412,3.31748538839e-07
413,1.23185548171e-07
414,2.43957175126e-07
415,6.0866468456e-07
416,9.64365366862e-07
417,2.65469946343e-07
418,1.64407475197e-07
419,6.73905278453e-07
420,3.58083765098e-07
421,1.24814068396e-07
422,2.53171427108e-07
423,6.73905278453e-07
424,1.05328715266e-06
425,2.36774048522e-07
426,1.47892464248e-07
427,6.24951724872e-07
428,3.29013033625e-07
429,1.14360672819e-07
430,2.36998253263e-07
431,6.24951724872e-07
432,9.80117111904e-07
433,3.60350740435e-07
434,2.04498991887e-07
435,9.31334807595e-07
436,4.36461118359e-07
437,1.43606570117e-07
438,2.9719911372e-07
439,9.31334807595e-07
440,1.33202378886e-06
441,1.41660250693e-06
442,7.61738836646e-07
443,2.94287621776e-06
444,1.08562142897e-06
445,4.3195762389e-07
446,8.6052460756e-07
447,2.94287621776e-06
448,2.89958104204e-06
449,2.34397269058e-07
450,1.4658302203e-07
451,6.21366262186e-07
452,3.26774761587e-07
453,1.13472412689e-07
454,2.35548126154e-07
455,6.21366262186e-07
456,9.74195280587e-07
457,1.33020273601e-06
458,7.47016584198e-07
459,2.57697204554e-06
460,9.90410380012e-07
461,3.99762910345e-07
462,7.48686852608e-07
463,2.57697204554e-06
464,2.66344161378e-06
465,1.1254921248e-07
466,7.49161173679e-08
467,4.04505621193e-07
468,1.74411383386e-07
469,5.44292499744e-08
470,1.38858921235e-07
471,4.04505621193e-07
472,5.90820680438e-07
473,1.26407025365e-07
474,9.11776040855e-08
475,3.65868037468e-07
476,1.64954878694e-07
477,7.16716507141e-08
478,1.48227164401e-07
479,3.65868037468e-07
480,5.1877874476e-07
481,1.16080261295e-08
482,7.23342233485e-09
483,3.2294385366e-08
484,1.4316198767e-08
485,6.54709377803e-09
486,1.53258501271e-08
487,3.2294385366e-08
488,4.80932872715e-08
489,8.841432943e-08
490,5.86840904484e-08
491,3.42550833412e-07
492,1.33002102309e-07
493,4.04221648818e-08
494,1.15062293034e-07
495,3.42550833412e-07
496,4.8147195339e-07
497,1.59637967981e-07
498,1.10935953997e-07
499,4.63206518829e-07
500,2.44463622007e-07
501,8.77726428444e-08
502,1.87228276797e-07
503,4.63206518829e-07
504,7.5435452666e-07
505,2.20563758575e-06
506,1.10952759343e-06
507,5.38001442102e-06
508,1.6774620125e-06
509,6.11885513931e-07
510,1.38995130273e-06
511,5.38001442102e-06
512,4.16811780194e-06
513,1.38189466755e-08
514,8.42890226534e-09
515,3.77565372911e-08
516,1.65259965344e-08
517,7.71607255191e-09
518,1.77186189323e-08
519,3.77565372911e-08
520,5.35294688659e-08
521,1.75362147484e-07
522,1.12618487715e-07
523,5.32217725903e-07
524,2.65128518538e-07
525,8.81866801073e-08
526,1.93455857883e-07
527,5.32217725903e-07
528,8.26193576006e-07
529,1.10619306539e-07
530,7.92867632909e-08
531,3.29715373032e-07
532,1.53510407168e-07
533,6.10659651136e-08
534,1.36136070975e-07
535,3.29715373032e-07
536,4.93607877184e-07
537,1.19755757261e-08
538,7.53094569754e-09
539,3.31838321403e-08
540,1.54423223204e-08
541,6.66463852859e-09
542,1.63232512925e-08
543,3.31838321403e-08
544,5.12545504909e-08
545,1.95496468864e-07
546,1.2738386164e-07
547,5.43615990728e-07
548,2.83915997802e-07
549,1.0042229485e-07
550,2.11359629271e-07
551,5.43615990728e-07
552,8.60439332368e-07
553,1.47250491096e-06
554,8.41469675562e-07
555,2.58906673715e-06
556,9.93383218e-07
557,4.20509732236e-07
558,7.53469211458e-07
559,2.58906673715e-06
560,2.65747000138e-06
561,9.24104347262e-08
562,7.27662119586e-08
563,3.06571391546e-07
564,1.49775004774e-07
565,5.37547550404e-08
566,1.27974586617e-07
567,3.06571391546e-07
568,4.88522165989e-07
569,3.54105692513e-07
570,2.15634625089e-07
571,8.66920639902e-07
572,4.40463699951e-07
573,1.53406159348e-07
574,2.97753945868e-07
575,8.66920639902e-07
576,1.29736166455e-06
577,2.88461832664e-07
578,1.84744364289e-07
579,6.45957623319e-07
580,3.52468966401e-07
581,1.34534259426e-07
582,2.67697011918e-07
583,6.45957623319e-07
584,1.02016403111e-06
585,1.37705076135e-07
586,1.00802763048e-07
587,4.14826890325e-07
588,2.19314633064e-07
589,7.94165945026e-08
590,1.71378715057e-07
591,4.14826890325e-07
592,6.78109110074e-07
593,4.07043929024e-07
594,2.46122668291e-07
595,9.51647357178e-07
596,4.8424376066e-07
597,1.70912102665e-07
598,3.2302299537e-07
599,9.51647357178e-07
600,1.40782056935e-06
601,5.12651557852e-07
602,3.04587243747e-07
603,1.12012237746e-06
604,5.55138688417e-07
605,2.03510388912e-07
606,3.7964701901e-07
607,1.12012237746e-06
608,1.59310523112e-06
609,4.51588433565e-07
610,2.78324555374e-07
611,9.27095767733e-07
612,4.7916233207e-07
613,1.8344981478e-07
614,3.51043446898e-07
615,9.27095767733e-07
616,1.36691395999e-06
617,5.23419138269e-07
618,3.35085463124e-07
619,9.93342760188e-07
620,4.45667725593e-07
621,2.14290273383e-07
622,3.71217687381e-07
623,9.93342760188e-07
624,1.31040266613e-06
625,6.46309838242e-07
626,3.91924810941e-07
627,1.29086064502e-06
628,5.94876894887e-07
629,2.39922754617e-07
630,4.44420836093e-07
631,1.29086064502e-06
632,1.69231632857e-06
633,6.76450583069e-07
634,4.19629189821e-07
635,1.24789751161e-06
636,5.3194079954e-07
637,2.52065580674e-07
638,4.30750811241e-07
639,1.24789751161e-06
640,1.5077529908e-06
641,7.36331026245e-07
642,4.33730756423e-07
643,1.50705151913e-06
644,6.80582646628e-07
645,2.66440313731e-07
646,4.9278949672e-07
647,1.50705151913e-06
648,1.92732621306e-06
649,4.15265319833e-07
650,2.69037045683e-07
651,8.20887498636e-07
652,3.09389016421e-07
653,1.93241710954e-07
654,2.89358907391e-07
655,8.20887498636e-07
656,9.95885244472e-07
657,5.03708878027e-07
658,3.20010526657e-07
659,9.40903899121e-07
660,3.85397473209e-07
661,2.13267339491e-07
662,3.39173453788e-07
663,9.40903899121e-07
664,1.17696733714e-06
665,9.37107238728e-07
666,4.66732541321e-07
667,2.45706610403e-06
668,8.92892486709e-07
669,2.8335850197e-07
670,6.50031017634e-07
671,2.45706610403e-06
672,2.49532243874e-06
673,4.34310022874e-07
674,2.56657668233e-07
675,1.03089090005e-06
676,5.04175942931e-07
677,1.75203573692e-07
678,3.38327137885e-07
679,1.03089090005e-06
680,1.48666884876e-06
681,7.37525060808e-07
682,3.60680474306e-07
683,2.17708276937e-06
684,7.68496053931e-07
685,2.23737926455e-07
686,5.46751449723e-07
687,2.17708276937e-06
688,2.22948156358e-06
689,7.13800270192e-07
690,3.67679689528e-07
691,1.84422233175e-06
692,7.2433650464e-07
693,2.30891070174e-07
694,5.06495297582e-07
695,1.84422233175e-06
696,2.06482578895e-06
697,9.15715991882e-07
698,4.47718126062e-07
699,2.58670598271e-06
700,8.94796770035e-07
701,2.71699928921e-07
702,6.47970891684e-07
703,2.58670598271e-06
704,2.54534794307e-06
705,1.09017278717e-06
706,5.26469268631e-07
707,3.31406908155e-06
708,1.04015614059e-06
709,3.15186424674e-07
710,7.93882630205e-07
711,3.31406908155e-06
712,2.93264532531e-06
713,1.09838535398e-06
714,5.54797314941e-07
715,2.63361182181e-06
716,9.78428255995e-07
717,3.36681037479e-07
718,7.46835769397e-07
719,2.63361182181e-06
720,2.65693690831e-06
721,5.18390241139e-07
722,2.73933012233e-07
723,1.37123053223e-06
724,5.7319160108e-07
725,1.81952112169e-07
726,3.96786993698e-07
727,1.37123053223e-06
728,1.68796983744e-06
729,5.85025296891e-07
730,3.21312503779e-07
731,1.40214430042e-06
732,6.1821518057e-07
733,2.12870889675e-07
734,4.32832433195e-07
735,1.40214430042e-06
736,1.79211246147e-06
737,1.1689573659e-06
738,5.76543301199e-07
739,3.10275178196e-06
740,1.06894718421e-06
741,3.42154007452e-07
742,8.04467998121e-07
743,3.10275178196e-06
744,2.88935360691e-06
745,4.21440242002e-07
746,2.72234814836e-07
747,8.52106992447e-07
748,4.23882419311e-07
749,1.81136819123e-07
750,3.3804816844e-07
751,8.52106992447e-07
752,1.23446148659e-06
753,5.37422553918e-07
754,3.40429851734e-07
755,9.96623812049e-07
756,3.9569565299e-07
757,2.23601508688e-07
758,3.49816173234e-07
759,9.96623812049e-07
760,1.20174026174e-06
761,3.27341143392e-07
762,2.09074159859e-07
763,7.10836808614e-07
764,3.83431710093e-07
765,1.47299350195e-07
766,2.90325817638e-07
767,7.10836808614e-07
768,1.10284236466e-06
769,2.75809999334e-06
770,1.36016773768e-06
771,6.60494919732e-06
772,1.96025524352e-06
773,7.14719080671e-07
774,1.66438724821e-06
775,6.60494919732e-06
776,4.77098623287e-06
777,1.56825367455e-06
778,7.8187400543e-07
779,4.19506978736e-06
780,1.33942686627e-06
781,4.52182328362e-07
782,1.06750278149e-06
783,4.19506978736e-06
784,3.50261605821e-06
785,2.75501629533e-06
786,1.37618567531e-06
787,7.73627149303e-06
788,2.07035352272e-06
789,7.32228845671e-07
790,1.86087577866e-06
791,7.73627149303e-06
792,5.42450236309e-06
793,1.53318147848e-06
794,7.52652820286e-07
795,4.78948679249e-06
796,1.32706795248e-06
797,4.30471481317e-07
798,1.11238695282e-06
799,4.78948679249e-06
800,3.68950626317e-06
801,1.46714240151e-06
802,7.19015474725e-07
803,4.54459885629e-06
804,1.28740639563e-06
805,4.143323903e-07
806,1.06154062468e-06
807,4.54459885629e-06
808,3.57017503335e-06
809,2.78304942057e-06
810,1.42204087731e-06
811,8.57283844103e-06
812,2.12089761103e-06
813,7.30005213458e-07
814,1.94715930996e-06
815,8.57283844103e-06
816,5.79644756691e-06
817,2.64301828383e-06
818,1.34926131969e-06
819,8.27023992815e-06
820,2.03627951042e-06
821,6.97040825281e-07
822,1.86753853886e-06
823,8.27023992815e-06
824,5.59199597721e-06
825,1.52669923679e-06
826,7.57129206594e-07
827,4.13796795457e-06
828,1.31594611851e-06
829,4.39810080788e-07
830,1.04423187783e-06
831,4.13796795457e-06
832,3.4631393006e-06
833,2.05374731381e-06
834,1.0192688204e-06
835,5.79888737081e-06
836,1.63998387551e-06
837,5.72822412357e-07
838,1.41220212702e-06
839,5.79888737081e-06
840,4.35820868084e-06
841,8.69950913673e-07
842,5.12777466956e-07
843,1.63649768519e-06
844,6.96799403642e-07
845,2.93602009756e-07
846,5.33472332533e-07
847,1.63649768519e-06
848,1.94626402231e-06
849,7.59046114875e-07
850,4.18513114448e-07
851,1.6181648796e-06
852,7.11561490619e-07
853,2.69106080442e-07
854,5.20292109539e-07
855,1.6181648796e-06
856,2.02362041743e-06
857,3.81270772279e-06
858,1.87011746088e-06
859,8.78035851543e-06
860,2.47296874081e-06
861,8.81480267616e-07
862,2.19416667744e-06
863,8.78035851543e-06
864,5.93212197795e-06
865,1.55314439378e-06
866,7.60870721867e-07
867,4.59028181176e-06
868,1.34507911227e-06
869,4.38367008337e-07
870,1.09925045087e-06
871,4.59028181176e-06
872,3.67198239628e-06
873,1.91624938953e-06
874,9.49096630439e-07
875,6.06085971217e-06
876,1.56638909396e-06
877,5.2383928717e-07
878,1.38383861728e-06
879,6.06085971217e-06
880,4.36718514056e-06
881,1.17265094956e-06
882,5.87037381931e-07
883,2.88383743881e-06
884,1.04381978862e-06
885,3.51970151069e-07
886,7.96811954825e-07
887,2.88383743881e-06
888,2.79507585504e-06
889,2.2123609256e-06
890,1.11336331089e-06
891,6.87310063758e-06
892,1.76219530666e-06
893,6.00669785595e-07
894,1.58032292546e-06
895,6.87310063758e-06
896,4.86019963212e-06
897,8.2309206487e-08
898,6.79693166057e-08
899,2.96181204118e-07
900,1.37100323694e-07
901,4.6836009472e-08
902,1.18918276781e-07
903,2.96181204118e-07
904,4.59844314269e-07
905,5.72962309285e-07
906,3.63610079328e-07
907,1.09580097489e-06
908,4.93637968332e-07
909,2.25156833283e-07
910,3.98337277408e-07
911,1.09580097489e-06
912,1.42444070918e-06
913,4.16122037363e-07
914,2.4728633279e-07
915,9.95818202925e-07
916,4.89965324703e-07
917,1.69973272312e-07
918,3.28003461265e-07
919,9.95818202925e-07
920,1.44802760023e-06
921,3.52754822634e-06
922,1.80022491083e-06
923,1.04509926686e-05
924,2.59979065619e-06
925,8.82180839016e-07
926,2.43415066993e-06
927,1.04509926686e-05
928,6.89546993112e-06
929,1.29275705399e-08
930,7.02709452861e-09
931,3.78046654182e-08
932,1.15646161441e-08
933,7.4615839762e-09
934,1.29911613593e-08
935,3.78046654182e-08
936,4.2798655224e-08
937,1.57197388597e-08
938,7.99790319548e-09
939,4.49390041507e-08
940,1.32031104559e-08
941,9.02869505994e-09
942,1.46869554389e-08
943,4.49390041507e-08
944,4.6526851961e-08
945,2.03701438238e-08
946,9.39571418238e-09
947,5.45435141454e-08
948,1.49770653483e-08
949,1.13465932931e-08
950,1.57929842855e-08
951,5.45435141454e-08
952,5.13133913864e-08
953,1.97190497738e-06
954,1.06997189517e-06
955,3.97700170697e-06
956,1.34973730155e-06
957,5.49552755001e-07
958,1.07420375353e-06
959,3.97700170697e-06
960,3.47610631451e-06
961,2.82099277133e-07
962,1.62030136984e-07
963,7.76451828399e-07
964,3.66082319453e-07
965,1.1778957294e-07
966,2.555484257e-07
967,7.76451828399e-07
968,1.15005509974e-06
969,2.36459879152e-06
970,1.26824243954e-06
971,4.81443465675e-06
972,1.55547643511e-06
973,6.30920281319e-07
974,1.27230134085e-06
975,4.81443465675e-06
976,3.91372839522e-06
977,1.60185881191e-06
978,7.88977438715e-07
979,4.84689585206e-06
980,1.37398772976e-06
981,4.49176072463e-07
982,1.14999146318e-06
983,4.84689585206e-06
984,3.77896471675e-06
985,1.44154535953e-06
986,6.99531214917e-07
987,4.13791778394e-06
988,1.26982826119e-06
989,4.11052553121e-07
990,1.00590415749e-06
991,4.13791778394e-06
992,3.4505602175e-06
993,4.02935987378e-06
994,2.04093335738e-06
995,1.16370944694e-05
996,2.90193808526e-06
997,9.80196781404e-07
998,2.73816763647e-06
999,1.16370944694e-05
1000,7.50692950505e-06
1001,9.82484467245e-08
1002,7.734295439e-08
1003,3.35871943779e-07
1004,1.65985283941e-07
1005,5.75205649251e-08
1006,1.37420256227e-07
1007,3.35871943779e-07
1008,5.37274513506e-07
1009,1.13799135456e-07
1010,8.68582048467e-08
1011,3.58311923502e-07
1012,1.85604639002e-07
1013,6.68909474098e-08
1014,1.50911023058e-07
1015,3.58311923502e-07
1016,5.84887618811e-07
1017,1.02003337047e-07
1018,7.92528465567e-08
1019,3.3099946064e-07
1020,1.67997606675e-07
1021,5.99924567682e-08
1022,1.39274446797e-07
1023,3.3099946064e-07
1024,5.37866050176e-07
1025,1.21337156608e-07
1026,9.04133026371e-08
1027,3.6319328665e-07
1028,1.89971176806e-07
1029,7.04004645448e-08
1030,1.5475008509e-07
1031,3.6319328665e-07
1032,5.94883142427e-07
1033,1.19707134118e-08
1034,7.18077313198e-09
1035,3.32539099266e-08
1036,1.35913303228e-08
1037,6.67547129196e-09
1038,1.47009126218e-08
1039,3.32539099266e-08
1040,4.6196328465e-08
1041,8.49372891643e-07
1042,5.10425393712e-07
1043,1.55828877941e-06
1044,6.48118721597e-07
1045,2.90460941338e-07
1046,5.07046929272e-07
1047,1.55828877941e-06
1048,1.75869487879e-06
1049,1.47096126139e-06
1050,7.47327089113e-07
1051,3.70524984281e-06
1052,1.25250036253e-06
1053,4.36239393923e-07
1054,9.88167824448e-07
1055,3.70524984281e-06
1056,3.26539142032e-06
1057,1.31624152964e-07
1058,8.40336883604e-08
1059,4.56767364162e-07
1060,2.0163555972e-07
1061,6.3424909267e-08
1062,1.54016431234e-07
1063,4.56767364162e-07
1064,6.71471661791e-07
1065,6.21850241237e-07
1066,3.47851133384e-07
1067,1.390127761e-06
1068,6.30914255322e-07
1069,2.30541788472e-07
1070,4.47293381477e-07
1071,1.390127761e-06
1072,1.8282092255e-06
1073,1.021193161e-06
1074,5.37918574991e-07
1075,2.22688627403e-06
1076,8.85747147141e-07
1077,3.32008603829e-07
1078,6.77689285037e-07
1079,2.22688627403e-06
1080,2.42474937823e-06
1081,1.44629313211e-07
1082,1.04574365389e-07
1083,3.86632148514e-07
1084,2.0656864556e-07
1085,8.17503616671e-08
1086,1.69185372533e-07
1087,3.86632148514e-07
1088,6.38814909852e-07
1089,1.0127840235e-07
1090,7.89636526378e-08
1091,3.49032680862e-07
1092,1.71437661642e-07
1093,5.9079780893e-08
1094,1.4088154971e-07
1095,3.49032680862e-07
1096,5.55127252466e-07
1097,6.40674225363e-07
1098,4.01492468917e-07
1099,1.20220993337e-06
1100,5.21825657021e-07
1101,2.43076280655e-07
1102,4.21274126722e-07
1103,1.20220993337e-06
1104,1.49004465458e-06
1105,1.00069542746e-07
1106,6.67074862025e-08
1107,3.78150948181e-07
1108,1.54785392858e-07
1109,4.70595330511e-08
1110,1.2795357284e-07
1111,3.78150948181e-07
1112,5.42154563837e-07
1113,1.78044446856e-07
1114,1.07911681123e-07
1115,5.62566592881e-07
1116,2.64086533523e-07
1117,8.27543244809e-08
1118,1.9064708943e-07
1119,5.62566592881e-07
1120,8.49274064112e-07
1121,1.17716799184e-08
1122,7.36561137259e-09
1123,3.26262649917e-08
1124,1.48663827379e-08
1125,6.59798290557e-09
1126,1.58167575016e-08
1127,3.26262649917e-08
1128,4.9473811308e-08
1129,1.28513821701e-08
1130,7.88965754338e-09
1131,3.52828875266e-08
1132,1.58094149515e-08
1133,7.21084022908e-09
1134,1.68197978635e-08
1135,3.52828875266e-08
1136,5.16970700107e-08
1137,1.01729717673e-08
1138,6.00422022619e-09
1139,2.81745374902e-08
1140,1.11933476157e-08
1141,5.58623629674e-09
1142,1.22577791138e-08
1143,2.81745374902e-08
1144,4.13175558439e-08
1145,1.08337504052e-07
1146,7.92593912485e-08
1147,3.25758258249e-07
1148,1.627536156e-07
1149,6.14622369025e-08
1150,1.38080031829e-07
1151,3.25758258249e-07
1152,5.20858996917e-07
1153,8.3499234349e-07
